2018-01-22,59
2018-01-23,44
2018-01-24,34
2018-01-25,58
2018-01-26,32
2018-01-27,81
2018-01-28,2
2018-01-29,10
2018-01-30,98
2018-01-31,70
2018-02-01,1
2018-02-02,77
2018-02-03,53
2018-02-04,82
2018-02-05,57
2018-02-06,76
2018-02-07,76
2018-02-08,3
2018-02-09,85
2018-02-10,88
2018-02-11,18
2018-02-12,21
2018-02-13,97
2018-02-14,2
2018-02-15,70
2018-02-16,74
2018-02-17,70
2018-02-18,55
2018-02-19,30
2018-02-20,84
2018-02-21,47
2018-02-22,43
2018-02-23,42
2018-02-24,68
2018-02-25,97
2018-02-26,41
2018-02-27,28
2018-02-28,26
2018-03-01,71
2018-03-02,69
2018-03-03,86
2018-03-04,71
2018-03-05,71
2018-03-06,9
2018-03-07,32
2018-03-08,100
2018-03-09,94
2018-03-10,88
2018-03-11,48
2018-03-12,44
2018-03-13,20
2018-03-14,11
2018-03-15,34
2018-03-16,2
2018-03-17,17
2018-03-18,22
2018-03-19,73
2018-03-20,44
2018-03-21,9
2018-03-22,65
2018-03-23,73
2018-03-24,12
2018-03-25,46
2018-03-26,70
2018-03-27,64
2018-03-28,72
2018-03-29,73
2018-03-30,16
2018-03-31,52
2018-04-01,73
2018-04-02,25
2018-04-03,73
2018-04-04,19
2018-04-05,78
2018-04-06,49
2018-04-07,17
2018-04-08,58
2018-04-09,88
2018-04-10,48
2018-04-11,61
2018-04-12,62
2018-04-13,32
2018-04-14,71
2018-04-15,94
2018-04-16,93
2018-04-17,45
2018-04-18,64
2018-04-19,66
2018-04-20,8
2018-04-21,29
2018-04-22,22
2018-04-23,65
2018-04-24,51
2018-04-25,1
2018-04-26,34
2018-04-27,65
2018-04-28,91
2018-04-29,49
2018-04-30,12
2018-05-01,88
2018-05-02,45
2018-05-03,97
2018-05-04,21
2018-05-05,87
2018-05-06,31
2018-05-07,93
2018-05-08,17
2018-05-09,21
2018-05-10,69
2018-05-11,65
2018-05-12,19
2018-05-13,23
2018-05-14,20
2018-05-15,33
2018-05-16,18
2018-05-17,79
2018-05-18,27
2018-05-19,66
2018-05-20,26
2018-05-21,82
2018-05-22,52
2018-05-23,45
2018-05-24,30
2018-05-25,100
2018-05-26,6
2018-05-27,38
2018-05-28,73
2018-05-29,66
